StartLat,StartLng
25.9321,-80.20384
33.869209,-117.731178
34.2371,-118.41413
33.710022,-117.782456
42.920654,-85.685989
32.925292,-96.800866
32.980026,-117.252998
36.118969,-95.85112
35.522079,-97.566254
42.39923,-83.11223
30.25815,-84.353331
41.38666,-73.5998
33.171505,-87.52491
41.87419,-87.66659
40.55018,-111.89602
39.946892,-82.915558
34.359547,-80.005669
33.91642,-118.267441
34.184845,-118.927315
35.68627,-78.60406
37.62764,-122.081718
38.574463,-120.662468
43.094872,-76.195641
34.055134,-118.214226
43.01696,-85.68164
40.279144,-76.819069
41.593426,-93.715424
40.910637,-73.884995
33.073086,-96.687325
38.257668,-122.063171
42.533962,-83.115974
40.026562,-75.328598
32.809521,-80.036758
33.002571,-80.669312
33.933411,-118.227921
44.757954,-123.04937
40.725399,-73.894981
44.827229,-91.453941
32.29631,-80.935127
42.320576,-88.00457
40.82368,-73.87745
37.510681,-77.472412
40.6665,-73.80847
40.053341,-85.652962
25.92511,-80.273582
34.032982,-118.137939
34.921776,-81.988838
33.94661,-117.29843
37.77692,-122.401413
39.91304,-75.00554
38.813843,-77.302078
33.657341,-112.425636
40.299068,-75.394096
39.035744,-77.469681
45.504585,-122.574234
37.33323,-121.93812
41.98424,-87.867108
47.684831,-122.324101
36.801871,-76.372879
42.424747,-82.928658
41.749596,-72.715508
43.060654,-83.733414
32.712646,-117.148529
32.750725,-117.12326
38.554726,-121.344772
29.591797,-98.35202
37.340866,-121.928047
35.287716,-120.662758
37.731182,-122.243004
40.42559,-74.22185
44.90663,-122.98606
40.70097,-73.99471
30.454643,-91.084511
30.347467,-97.71212
38.65948,-121.53531
41.084251,-74.056198
30.629623,-88.11779
33.87608,-118.12872
34.185493,-118.317795
41.13458,-74.16811
40.091923,-79.20298
41.45468,-73.23905
29.97301,-90.07392
33.938042,-78.732689
28.45008,-81.477938
35.39867,-82.50593
41.86968,-87.88883
28.552809,-81.413841
34.758968,-82.733124
28.0356,-80.67148
32.71283,-97.32072
37.50129,-77.47275
28.538321,-81.347694
34.03047,-117.60379
32.905102,-97.099258
34.855621,-82.444901
34.052338,-118.2593
29.737568,-95.49836
42.577362,-123.374001
38.637125,-121.522718
25.786917,-80.200462
36.706905,-119.736488
39.91696,-104.98861
39.03951,-94.34597
38.459812,-121.840935
38.895519,-104.715759
35.861435,-78.845215
40.89267,-74.716423
32.764858,-97.317398
40.844788,-73.925468
33.975609,-117.548668
44.965481,-93.287987
45.525166,-122.665291
35.780151,-78.749649
39.707893,-86.150574
30.594355,-83.119904
36.617847,-121.848892
30.704756,-88.248611
37.82378,-122.314148
34.874599,-82.394989
35.016106,-120.346733
40.818827,-73.930586
42.645508,-82.840027
38.576447,-121.312431
33.96049,-117.31275
44.097095,-123.128571
36.692829,-119.663971
40.567822,-89.618073
30.336027,-97.702263
44.860458,-93.246376
30.491289,-84.424156
28.462641,-81.468262
33.94045,-84.70305
45.33418,-95.91164
33.896423,-118.051865
31.354204,-89.343529
37.500221,-77.457832
25.946806,-80.351768
39.66151,-105.062889
35.97619,-119.29534
38.657707,-121.363853
33.655109,-112.013596
40.79794,-72.90724
48.04771,-122.183067
28.52629,-81.38615
32.714309,-117.127609
26.492834,-81.81321
28.436077,-81.392372
25.939711,-80.277428
33.87697,-118.14772
28.47999,-81.44767
25.779457,-80.417084
44.23973,-95.75502
41.741402,-74.064674
38.079619,-122.192361
34.023575,-118.172737
33.896428,-84.251554
42.50278,-71.12325
43.20607,-77.67174
40.83593,-73.870201
42.956924,-85.671562
29.800327,-95.688461
45.131439,-94.971825
30.237261,-92.013123
35.10887,-106.62811
33.678928,-117.848778
30.245359,-97.779915
37.810501,-122.248596
44.156733,-94.027946
37.535472,-122.075191
39.872231,-75.60862
33.497662,-80.841743
33.91176,-84.37361
39.828175,-75.432655
42.027233,-71.257568
34.813698,-82.336563
27.967632,-82.569196
41.802078,-87.976936
33.876377,-118.096642
35.099091,-80.782097
33.000355,-97.293259
35.440346,-82.535767
35.753944,-78.635696
36.14465,-86.74405
41.96805,-87.79771
40.95585,-75.28621
29.548809,-98.408546
34.026947,-118.42971
39.221237,-84.609383
29.5206,-98.51128
40.235924,-75.282532
41.15373,-74.10281
37.88538,-121.279808
34.022175,-118.165726
34.110597,-118.481596
34.324628,-117.455732
32.84613,-117.23598
35.190269,-80.865517
35.166904,-80.803802
30.029074,-95.429169
41.099335,-74.035583
32.83895,-96.63328
37.472858,-119.63887
29.812757,-95.410995
27.941801,-82.32959
34.068153,-117.98082
32.773602,-97.062317
33.849831,-118.290512
33.946888,-117.388458
39.011868,-84.631752
39.33062,-112.61483
34.159672,-118.466148
29.008698,-82.041367
37.28038,-121.864975
39.427734,-87.559662
34.894112,-80.800583
41.849018,-87.613434
35.624901,-78.723351
40.534703,-111.892351
34.709332,-79.763008
34.092086,-118.476011
34.066402,-117.461489
37.824967,-122.30555
33.492117,-82.274553
39.942845,-83.437751
33.877861,-117.520538
38.387138,-122.74157
39.7388,-123.816856
30.46108,-97.79458
39.6954,-86.044456
40.110546,-74.89119
43.56304,-93.35926
33.77906,-117.876953
34.579715,-117.969412
40.157585,-75.214035
36.090263,-95.858688
36.965627,-120.883346
36.838024,-76.1586
42.395779,-122.291473
34.769321,-82.258072
26.54628,-81.871399
39.867153,-104.987541
32.778923,-117.061584
43.102741,-78.696861
42.46455,-123.322845
38.168655,-120.839125
32.862381,-96.893829
33.745396,-84.344971
37.07676,-94.0403
34.064995,-118.000229
35.609173,-97.513725
44.66438,-121.09776
42.587133,-82.85764
27.948193,-82.79995
32.721031,-117.117065
29.74509,-95.302902
32.625854,-88.208405
38.02208,-121.96044
43.02141,-85.66498
30.19317,-85.64988
32.64204,-96.82996
39.109283,-123.196471
33.39286,-111.95198
34.49213,-118.62088
35.822182,-78.7024
35.37711,-97.574402
35.238102,-80.799706
38.13599,-85.70253
40.254265,-83.373222
32.811962,-96.861626
30.427652,-89.092407
43.63746,-95.48948
35.479141,-97.483353
36.085896,-86.699974
37.162453,-121.99118
29.705444,-95.493103
43.73144,-70.23175
45.210536,-122.825017
42.984444,-85.6399
41.205025,-111.994942
29.490351,-98.483444
33.923412,-84.485947
35.128628,-81.551476
37.33554,-121.85841
27.99609,-82.459514
38.372593,-122.204285
38.563858,-121.636673
35.032227,-85.182587
30.250603,-92.037308
38.456685,-121.41037
40.671665,-122.882742
38.049404,-78.064622
38.540047,-121.735519
41.81069,-87.94907
34.579529,-82.691742
37.742451,-121.532074
42.76051,-74.1182
34.506927,-82.960429
37.261898,-121.799999
35.39481,-97.476967
36.10461,-95.87719
43.179886,-83.600365
41.09301,-85.192009
32.796188,-96.811821
33.916721,-117.291985
44.88992,-93.40307
33.061752,-84.945099
29.867189,-95.36364
37.990852,-84.494987
39.966003,-83.012497
35.107708,-81.602982
40.716114,-73.82592
42.554146,-71.287308
26.615685,-81.665237
37.365977,-121.901331
32.778053,-96.700066
45.420274,-117.265093
34.066422,-81.022377
42.699483,-121.850561
43.053345,-77.61721
40.088512,-75.093796
34.549911,-82.70697
34.081909,-80.940758
34.488113,-118.139565
33.87276,-118.3527
39.92675,-75.362656
42.35878,-83.076508
33.54158,-86.825912
42.172337,-72.33168
30.439503,-91.195709
33.973743,-117.373146
30.523296,-91.180763
30.268658,-97.777458
33.917049,-118.07988
32.375629,-93.703079
34.01868,-117.5155
44.38818,-84.598564
35.249283,-80.766594
42.782692,-85.663445
39.906582,-88.970734
37.533714,-77.415405
33.928196,-118.238663
41.299568,-95.972198
33.282768,-111.807182
40.44289,-80.008789
40.605099,-89.473625
35.849991,-78.577789
33.77678,-84.60206
32.843407,-86.592789
32.731209,-80.59594
33.277889,-111.79306
34.378597,-118.565254
42.05432,-87.84896
35.44088,-80.844414
40.584084,-73.986694
41.71471,-87.80256
40.66563,-73.83236
38.657407,-121.382913
32.78661,-96.862358
33.455486,-82.075745
28.085037,-81.970024
45.31137,-107.34457
41.12369,-80.75595
30.496441,-88.33551
33.462315,-112.23819
43.010639,-71.47703
41.428555,-73.577225
34.213039,-80.421768
30.076437,-97.825249
41.957401,-87.879715
38.982544,-110.233025
28.90837,-81.27247
29.736294,-95.146126
32.508507,-93.743637
41.298126,-73.935715
39.383472,-120.089592
30.432568,-91.024437
40.110859,-77.035637
34.071008,-117.778807
43.176205,-83.894356
35.694736,-78.574989
41.06541,-73.86451
42.47755,-87.94994
37.769943,-122.417778
30.171192,-92.066223
45.581419,-118.584142
32.46199,-93.800873
33.65314,-111.9015
26.16619,-80.15701
33.137859,-117.176704
39.03681,-76.98937
42.912662,-124.454549
33.483658,-86.826378
47.602749,-122.183609
44.62878,-123.06226
45.61201,-121.20658
40.846277,-121.910963
35.409359,-80.903008
41.806751,-88.038506
39.313719,-120.449597
40.398293,-74.11306
25.867117,-80.322662
42.205219,-88.085579
33.43448,-117.14209
33.740498,-117.833717
44.5972,-94.9944
40.87632,-73.87061
35.313869,-80.751678
38.905815,-77.013489
41.600273,-74.288704
33.97081,-117.33061
35.301102,-80.805679
35.882221,-78.646141
33.492748,-81.26445
30.436783,-91.057411
28.52157,-81.30487
42.487431,-87.946739
45.04368,-93.45252
29.816868,-95.328743
39.33845,-76.47937
33.774708,-84.345055
30.166277,-92.037712
31.847063,-106.443214
33.916636,-117.291973
33.982372,-118.280556
42.439178,-87.854782
37.544109,-77.393517
33.978674,-117.338304
35.609184,-97.510384
39.085191,-77.173479
35.055698,-80.8731
33.298688,-116.942685
40.075806,-75.285606
39.74918,-84.231102
40.63983,-111.90327
28.072987,-82.459396
35.975117,-86.571388
30.354105,-81.55323
45.00787,-93.106583
44.88468,-93.18861
39.69285,-86.20086
37.76493,-121.41069
34.186649,-118.474274
37.896357,-121.696306
30.218069,-91.992599
39.412994,-104.868248
31.79418,-106.275978
32.372433,-86.270996
29.78514,-95.67031
33.87735,-118.102707
33.458839,-82.008598
40.60953,-111.93874
42.00226,-88.17821
41.860516,-87.992729
39.420068,-123.807962
33.084877,-80.652367
32.221695,-110.875214
42.349506,-71.059822
35.061249,-90.013947
30.216648,-92.015312
33.708824,-117.851677
25.78423,-80.28893
27.447783,-82.586479
33.710252,-117.782227
42.558662,-71.26873
43.00399,-71.47525
40.119041,-75.353996
42.746403,-73.920967
32.777641,-96.811302
40.865181,-73.974442
45.44447,-93.99366
33.49374,-112.42682
32.7593,-117.208488
36.983921,-121.941086
35.150787,-80.836899
32.83659,-96.778809
33.790569,-84.3908
38.003147,-120.497525
29.716314,-95.499115
41.094528,-73.632339
34.407341,-118.579838
43.173119,-77.619492
36.170387,-86.60141
38.134083,-122.476372
40.842812,-73.927567
37.807629,-121.296906
30.263802,-97.763702
36.125687,-86.727821
40.236778,-75.288559
33.989639,-117.360039
36.344925,-82.333824
39.786629,-84.18869
29.93876,-95.3771
47.519115,-122.198341
34.046237,-118.262732
37.660407,-112.097658
33.147587,-80.032738
37.395081,-122.00972
38.57728,-121.37274
32.703201,-96.747025
37.598377,-78.687691
43.050896,-83.64566
40.351742,-75.298317
28.60054,-81.38607
43.17738,-83.73465
34.950279,-81.961761
42.96722,-85.70322
38.195324,-85.707924
37.250988,-121.836815
40.041168,-76.390244
37.51125,-77.389542
25.861881,-80.208626
42.281376,-122.815094
34.775597,-82.499214
40.195679,-77.189995
37.71522,-121.70896
33.978611,-118.127716
32.969841,-117.249123
36.114162,-95.897751
29.282351,-82.309288
30.619265,-81.650047
44.948551,-92.986237
36.075375,-95.90432
42.005638,-88.129219
35.388596,-80.999794
40.88065,-73.86929
44.1751,-93.94883
33.876347,-118.1026
26.653831,-81.840439
40.249416,-75.334915
41.16751,-112.02564
26.66094,-81.79975
40.007542,-79.084923
39.909939,-86.25975
38.485714,-121.512344
39.09238,-77.08268
30.753195,-85.272919
26.7601,-80.11677
41.84676,-87.6427
34.962204,-81.974304
33.654999,-117.772842
33.881718,-117.549774
33.928837,-118.294029
33.866684,-117.449646
36.100941,-86.818764
29.445002,-98.360748
39.98756,-76.276558
40.664867,-73.822662
35.292488,-80.736717
34.032261,-118.188492
39.75489,-84.179848
29.630461,-95.170364
30.288553,-97.752754
40.840697,-73.928553
33.929256,-81.042557
29.665342,-95.289047
34.010056,-117.823219
41.212341,-95.950447
33.320442,-111.894012
33.776688,-117.841759
34.153309,-118.361412
40.585678,-121.088165
47.790165,-122.204689
33.368969,-81.99707
47.549587,-122.313454
35.745979,-78.830246
43.01099,-83.595169
38.490669,-122.883492
34.631519,-82.133247
38.660866,-121.346825
33.555698,-79.044228
34.12523,-118.22837
33.821671,-117.941444
40.054947,-75.102692
42.68195,-73.78119
33.82093,-117.517868
29.56878,-97.98877
39.935707,-83.100128
33.823387,-118.19886
32.925514,-96.811226
34.148575,-118.697922
30.111572,-97.807495
34.660236,-118.231941
34.334444,-119.086667
30.37266,-97.69162
47.58663,-122.17931
35.917488,-78.789093
29.78476,-95.53535
39.597931,-79.9298
33.919758,-118.104469
27.269512,-82.448784
37.902095,-77.355284
35.445927,-80.609131
47.631863,-117.363182
33.509693,-81.505135
40.805626,-73.934387
33.80744,-79.0185
25.994692,-80.247704
33.70348,-84.170181
25.92487,-80.30417
36.210129,-86.633408
32.365318,-86.286377
33.823391,-118.19886
37.892311,-119.092361
33.4007,-82.011543
31.792919,-106.371841
34.656712,-82.316628
33.377541,-112.163956
35.400799,-97.501938
34.15006,-118.46844
32.48819,-80.324562
39.761684,-105.003967
38.013695,-121.99688
35.229759,-80.848244
45.50031,-122.67616
30.194338,-92.058205
42.98024,-71.47014
33.99888,-117.37094
39.765961,-104.789703
41.898563,-72.63958
30.260139,-97.907257
44.31023,-117.25336
39.01194,-77.0414
32.32674,-86.282082
42.518986,-83.616135
47.565197,-122.353043
39.192223,-104.851051
32.212293,-81.553699
40.913742,-73.997498
34.05261,-118.44967
33.79483,-118.10495
39.754539,-104.940651
40.635933,-111.904732
42.726711,-73.798805
33.386402,-111.719284
32.92736,-96.9012
37.362774,-121.887871
41.981163,-88.06884
39.013824,-94.356895
32.149307,-110.941681
34.028252,-117.572845
38.221283,-85.458687
41.26823,-81.61796
41.53831,-93.64513
31.796492,-106.344376
39.867451,-75.343452
29.730864,-95.410194
38.803619,-76.999039
32.647675,-96.864227
37.212994,-76.588013
38.93774,-94.4773
38.496029,-121.455498
42.3366,-88.03181
43.05924,-76.13456
32.745213,-96.812698
41.08785,-73.45718
34.43755,-119.850304
29.870525,-95.412636
44.960863,-93.090762
39.20509,-94.49691
41.380619,-77.06189
28.412193,-81.343285
34.154593,-118.378991
32.903454,-80.023651
34.792679,-82.194061
33.462353,-112.038277
35.276535,-80.793518
39.236149,-121.035721
35.19001,-80.923248
43.906588,-122.745324
38.5053,-90.68216
37.808498,-122.366852
32.871456,-80.01075
32.72361,-117.158279
42.38623,-71.237915
34.07692,-80.939796
38.198998,-85.827821
34.189766,-118.939079
32.07363,-81.24106
43.266518,-72.432625
37.605721,-120.993546
40.167023,-75.290276
33.461723,-112.150681
41.766052,-87.586121
36.696765,-121.629654
33.219234,-111.91996
33.576912,-81.769196
41.38359,-81.203608
37.8255,-122.30995
42.563564,-83.108269
28.577789,-81.467776
27.535339,-82.425758
34.043031,-118.21722
47.88262,-122.28009
33.61792,-85.722809
44.855301,-93.136604
30.407621,-91.101707
37.921,-104.82395
27.820005,-82.64473
42.329044,-73.366592
43.0542,-76.11866
33.599426,-81.721664
36.341309,-121.256897
37.870249,-122.304706
33.924686,-118.103981
39.996021,-111.431999
35.724739,-78.612984
34.06811,-118.02874
37.62594,-77.55044
42.15347,-87.96195
30.32472,-81.517853
40.78381,-73.62642
39.15447,-84.66939
41.074059,-111.976814
45.51157,-122.70535
34.06023,-118.214882
38.749611,-90.338348
32.700958,-96.824196
34.114948,-118.241318
37.875595,-122.187759
37.65338,-77.45091
42.28944,-87.95469
37.538631,-77.441505
38.836765,-77.447182
42.38537,-83.0234
35.117161,-80.805893
34.15366,-118.34863
38.64169,-121.14908
35.191673,-89.976837
39.136333,-77.691986
32.83879,-117.17291
41.824966,-73.772141
41.978176,-88.207153
36.15887,-115.083449
38.956261,-76.745171
33.930485,-117.288676
38.958347,-85.839554
42.974182,-85.693886
33.92741,-117.2886
35.154461,-80.848358
37.526279,-77.498093
43.0159,-85.684357
32.788525,-117.113739
33.918289,-118.081078
35.425587,-97.716202
35.743126,-78.652191
33.818085,-117.876404
35.3531,-80.856873
29.361626,-98.534035
43.193443,-71.526016
42.416836,-71.110344
40.129944,-80.347183
35.824802,-78.374741
36.150841,-86.806068
33.938721,-78.733253
35.822188,-78.89285
31.766359,-106.363319
33.83242,-118.20899
30.283005,-97.726921
36.327637,-119.260857
37.506371,-77.466957
38.340378,-77.495033
28.422047,-80.956543
42.380314,-83.235397
34.071761,-117.612952
42.76149,-71.233353
41.229973,-96.176949
33.50902,-112.2205
32.864235,-96.700462
34.68372,-81.988297
40.202065,-75.512505
43.174938,-77.613251
38.374718,-77.462502
42.307972,-88.14608
34.230789,-118.265312
28.31975,-81.33917
34.05249,-118.259331
40.186489,-75.103943
33.580919,-112.23718
35.120476,-120.581161
32.762321,-96.654823
28.450678,-82.597984
37.385899,-120.613533
43.861397,-91.256966
34.13451,-117.351257
36.112843,-79.757233
35.183704,-80.756546
37.63491,-122.0869
30.260448,-97.731186
35.09442,-81.0051
30.236679,-97.686317
30.28779,-97.742638
41.870544,-88.156944
34.26601,-118.463013
39.910793,-86.078758
35.01461,-85.27229
29.349298,-81.131409
29.48262,-98.53495
32.78136,-117.13897
40.678051,-74.002586
38.018841,-121.941803
30.379181,-91.066399
33.94262,-80.69112
34.023766,-117.770882
38.795364,-77.015793
25.950823,-80.430801
34.98842,-85.19179
33.84338,-84.487671
33.448212,-79.120529
43.429114,-76.477878
35.76482,-78.740707
29.9464,-95.49807
33.189362,-87.260544
33.888601,-118.208833
34.183338,-117.144997
44.629924,-123.023769
33.291054,-117.225067
33.771282,-84.385033
29.869896,-95.407791
34.06357,-117.81771
34.11987,-117.807098
30.094351,-95.506828
36.150295,-86.857338
45.22054,-93.6002
36.106789,-95.957993
37.990398,-121.895897
40.892735,-73.015755
27.89999,-82.63899
42.188911,-87.825562
34.05835,-118.45438
42.385609,-83.25618
41.248623,-96.138603
33.319008,-80.547371
38.567402,-90.439926
41.88784,-88.12153
35.107189,-81.041801
38.622551,-121.395782
42.927402,-85.65551
34.396549,-80.091171
38.392448,-121.928566
34.128971,-84.576668
31.788736,-106.441116
32.779381,-117.071281
34.99672,-90.00257
39.714886,-104.973434
35.735497,-78.649071
37.484081,-77.501228
42.659935,-73.722084
42.12038,-121.82871
37.229514,-121.747489
41.523933,-73.890289
36.102188,-86.87027
28.61157,-81.27847
47.631558,-122.324582
33.855062,-117.976248
34.425117,-118.423637
36.845222,-76.283592
40.76368,-74.011
35.580078,-97.638458
38.384399,-122.68734
40.701691,-73.490051
42.501099,-71.118355
34.97044,-81.94503
37.465462,-77.5952
37.575949,-122.047448
37.737171,-122.141068
36.14687,-86.79377
30.328445,-97.654884
33.348811,-117.118034
39.68544,-84.211998
30.50621,-91.13555
47.674629,-122.320702
42.050244,-71.238363
33.974655,-118.280594
32.661957,-96.726608
37.95923,-122.3308
34.081867,-117.719185
33.778885,-117.875931
35.458645,-120.748935
32.664474,-97.331749
37.46347,-120.830833
27.97864,-82.45385
37.962513,-122.328697
45.255104,-92.984062
41.765774,-72.673355
45.529491,-122.652527
39.751423,-84.189743
38.82108,-76.74589
30.112789,-97.785286
39.867371,-75.101974
32.661366,-97.269913
27.9814,-82.453499
36.692827,-119.672943
37.44423,-122.26905
43.004299,-78.946663
40.273529,-75.326508
35.803837,-78.707024
37.36051,-120.572825
35.24542,-80.89326
38.274681,-104.457718
33.199799,-87.566444
40.84704,-73.93358
37.042366,-120.835724
40.988121,-78.303101
38.63209,-90.23755
35.311898,-80.7584
32.839088,-116.767395
34.07204,-117.79097
36.94672,-120.044792
34.06768,-117.58898
39.635479,-104.902092
37.93478,-121.234238
35.859314,-78.617477
38.890831,-104.756996
35.095509,-80.937271
38.644184,-121.388313
37.987545,-121.34478
36.08691,-86.730232
47.922939,-122.813622
40.66678,-73.83608
42.386768,-88.159157
37.721184,-77.448792
45.037411,-93.04245
36.013794,-79.835106
33.386238,-111.860291
38.707462,-121.309219
40.879459,-73.903
33.825497,-118.228226
38.638149,-121.404457
33.92416,-118.02316
26.72121,-81.826843
35.240513,-80.759117
29.890839,-95.203499
34.027458,-118.27449
42.96817,-85.666496
41.27779,-96.042915
34.074463,-118.287903
38.56583,-121.33638
33.355381,-82.102249
37.926384,-122.060005
40.933578,-73.807541
39.165863,-122.926918
36.298462,-82.410988
35.744991,-78.648849
35.870861,-78.580482
30.349348,-97.538589
42.927639,-85.6716
35.339454,-119.015766
38.18804,-85.72858
32.807014,-96.688873
33.571201,-86.711708
45.068718,-93.263428
32.788746,-97.058304
36.08445,-86.763611
41.122299,-73.332367
45.48036,-122.99222
35.872749,-78.676926
35.61994,-84.49444
39.88935,-104.98768
28.48416,-81.39668
37.627132,-122.430923
32.968552,-96.919121
33.748508,-78.958939
39.833996,-75.423965
25.75511,-80.20205
29.597132,-95.386345
38.822533,-77.01664
35.136044,-80.801598
35.695492,-80.40123
37.885914,-79.285576
33.86417,-84.288338
36.082176,-86.761513
43.095394,-72.444153
33.74472,-84.392815
37.754331,-122.403139
35.082432,-89.896004
41.773029,-72.583153
37.32717,-121.94089
45.647114,-122.628578
37.824234,-122.317024
35.842964,-78.909752
34.662949,-120.093307
40.413937,-111.86911
47.501728,-122.127264
41.96883,-88.010696
26.546551,-81.846771
30.45599,-91.077492
37.483147,-77.478485
35.815681,-78.605988
33.750889,-117.844689
41.140288,-87.26592
36.14148,-86.67041
33.711708,-84.217049
34.080482,-80.996811
40.082329,-75.161385
36.085896,-86.699974
33.588982,-80.3564
33.619968,-84.4869
35.939331,-78.859505
37.533226,-120.890305
35.90871,-78.787262
35.25436,-80.823082
30.50034,-84.24756
30.363119,-97.697021
29.645325,-95.230438
39.942715,-75.113579
34.641998,-82.459229
29.75741,-95.361992
28.510372,-81.397049
28.011398,-82.279419
38.921654,-77.216095
34.286964,-119.145996
33.93098,-118.291808
38.241489,-122.269089
34.16535,-118.49235
38.751369,-121.484451
33.933275,-118.046416
40.406837,-104.993263
28.606688,-81.386452
41.686996,-83.551804
35.045231,-80.831001
34.79151,-82.43314
40.230183,-75.484581
38.679656,-121.340205
25.869213,-80.208313
35.147797,-80.896446
33.872064,-117.665251
40.834332,-73.864792
36.134769,-86.784019
40.085815,-75.093658
29.96452,-95.418976
32.454292,-93.722092
34.136166,-117.504906
37.638042,-121.88434
37.714942,-121.559993
35.012211,-81.905045
29.554998,-95.387482
47.255707,-121.197888
26.089537,-80.21257
32.367039,-86.14312
37.74882,-121.13691
37.68668,-122.130119
41.888832,-87.979111
32.821484,-96.670334
33.92849,-87.024933
41.40682,-84.05715
38.564796,-121.513992
33.982124,-118.441666
44.279301,-123.060959
29.66861,-95.306976
33.755421,-84.349197
35.20272,-80.724981
34.083557,-118.298805
42.244549,-87.90152
39.781094,-86.155746
33.873389,-118.214368
33.585026,-84.513145
40.187469,-75.445015
41.867901,-87.993622
38.786572,-121.283943
39.649368,-77.720802
37.482136,-122.150354
34.068695,-117.839516
26.188438,-80.151825
33.967092,-118.085003
45.182011,-93.315369
39.761192,-84.157387
40.740101,-73.845428
40.09292,-75.26171
39.14032,-76.755852
34.03338,-118.17028
32.72618,-117.15562
34.15913,-80.949112
40.041763,-76.482231
32.725941,-96.825592
29.859549,-95.524384
38.841692,-94.833522
33.943562,-117.392448
30.375704,-91.017143
35.796497,-78.694504
25.535761,-80.478012
41.877819,-93.571083
38.817223,-77.134613
33.467957,-82.078033
30.28805,-97.723732
40.6869,-84.95582
40.721241,-74.232224
40.667572,-111.981544
36.60088,-86.716568
25.86986,-80.343811
35.003494,-82.520042
34.120468,-118.271271
42.169003,-88.02475
33.885845,-118.028847
31.780058,-106.417297
33.515331,-81.90744
34.071339,-118.235413
35.004505,-85.211456
41.829147,-87.704498
43.04562,-85.66292
30.441694,-91.024361
33.492458,-82.07798
25.924444,-80.209801
37.524521,-121.992058
40.58255,-111.89995
45.018239,-122.98941
47.853748,-121.977211
39.423016,-75.025139
40.987408,-73.670479
41.05666,-73.835388
34.034486,-118.267142
30.20558,-92.05912
40.806892,-73.924423
27.821075,-82.687683
36.044781,-86.661507
34.00473,-81.115967
41.612953,-83.691536
32.99296,-117.08342
38.67136,-121.591873
35.129623,-90.024246
42.2626,-88.101685
38.5421,-104.96127
28.464386,-82.624084
33.71328,-78.900948
34.708225,-86.589485
43.096207,-83.733887
35.881687,-78.737183
41.889805,-87.988838
33.611694,-84.296478
28.340858,-81.380417
34.13097,-118.34943
27.93054,-82.351295
40.07129,-74.86308
35.01535,-81.959961
34.65548,-86.80544
34.13654,-117.4305
34.065132,-117.806419
42.87412,-73.2771
34.707272,-82.991013
37.718873,-122.073929
33.858238,-81.31575
35.219486,-80.825005
43.016376,-88.03653
32.96002,-96.72856
34.990349,-85.204613
37.892944,-121.282143
29.851887,-95.362457
42.998764,-85.590279
38.139949,-121.623693
40.727445,-73.929406
40.327021,-74.506535
39.975224,-75.194405
39.399525,-77.440643
34.080967,-84.676575
34.16814,-118.587883
43.198181,-77.54847
42.546486,-71.761604
32.79522,-97.34909
30.21493,-92.046959
45.18195,-93.10777
34.039548,-117.550381
36.653046,-82.085243
40.667198,-74.180389
38.93306,-94.63318
41.765285,-72.626373
47.825596,-122.270065
29.81378,-95.36564
25.965856,-80.165507
34.003716,-81.11042
32.844546,-117.118931
30.376627,-91.04126
38.50064,-121.51766
40.74335,-111.98973
45.462002,-122.851753
38.124599,-85.614677
34.184174,-118.922768
42.92712,-85.607956
38.417302,-109.437955
43.66234,-124.187746
32.48143,-93.746063
37.97937,-121.258209
34.016428,-117.341957
36.182484,-86.608521
41.604206,-72.704552
43.063583,-83.518044
33.871788,-117.687111
33.540016,-81.991776
37.317062,-121.94059
32.772366,-97.027573
37.52158,-77.61277
41.87608,-87.66223
33.813732,-84.468468
34.071835,-117.791634
44.10235,-123.17136
39.937241,-76.7985
41.40042,-81.50844
42.470829,-88.093384
27.4617,-82.648483
42.984402,-85.620186
28.597471,-81.286583
42.132989,-122.633829
33.420769,-112.306305
45.321857,-93.843201
34.7402,-86.600426
28.184395,-82.556389
40.542309,-74.391251
38.344051,-85.707352
34.0069,-118.28113
36.165119,-86.777222
34.164516,-118.29657
33.566963,-112.220505
37.473595,-77.563461
34.035702,-117.926338
33.899986,-117.473457
37.808273,-122.367004
47.46777,-122.217903
34.032352,-118.029114
30.47319,-91.110291
40.228886,-75.262474
33.061729,-117.2911
32.31395,-106.747314
44.950733,-93.114532
38.581019,-121.41532
41.34721,-73.650063
40.78407,-73.43928
28.7625,-81.36123
35.202007,-80.786354
45.367809,-93.973541
35.642548,-97.417885
33.512512,-82.046181
34.081963,-117.712891
29.60857,-95.20192
37.96468,-121.74065
25.518063,-80.427979
39.96109,-104.9034
41.82509,-71.5147
41.63656,-71.48746
42.33257,-88.02862
29.663086,-95.340683
33.506062,-84.231415
47.23572,-122.4249
40.647673,-111.804353
26.304335,-80.119568
35.920631,-78.741112
33.424431,-81.86599
35.15275,-80.84854
41.7149,-87.63618
30.236429,-97.686073
39.42177,-77.48572
27.957146,-82.460197
32.80039,-96.79298
42.15375,-88.02861
37.949585,-122.056679
38.017052,-84.483299
30.399752,-91.116653
35.161522,-111.271851
33.920219,-118.304573
41.202751,-75.904793
36.030445,-95.861443
32.902679,-117.22216
37.99405,-122.03914
42.821735,-84.818016
34.071808,-118.122864
29.700701,-95.37706
38.18349,-85.60668
29.722095,-95.376701
40.428436,-79.973557
38.630963,-90.358321
35.046741,-81.982941
41.34063,-82.76217
37.80865,-122.24288
34.100397,-117.538816
